MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,logSP
120,RL,68.0,-0.2903420285178668,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,1.3409299884824957,Ex,TA,PConc,Ex,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,2.063717048803575,1869,GasA,Ex,Y,SBrkr,1.675533044602582,-0.8700861079650746,0,0.8052252803504535,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,0.3868774598931175,RFn,2,617,TA,TA,Y,1.1089053971529323,0.7883066779822384,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,12,2007,New,Partial,12.670001611311877
120,RL,0.0,-1.0485456885140305,Pave,<None>,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,Gd,GLQ,1.087943101209276,Unf,-0.359662323183478,-0.19912116518398607,1453,GasA,Gd,Y,SBrkr,0.8768886902128719,-0.8700861079650746,0,0.03496949207066625,1,0,1,1,2,1,Gd,6,Typ,1,TA,Attchd,0.2782801533648164,RFn,2,445,TA,TA,Y,-0.9490260588204544,0.9724147991152827,-0.4079206211052366,0,3.4013312216612133,0,<None>,<None>,<None>,0,12,2006,WD,Abnorml,12.154784614286667
50,RL,60.0,0.0008498730669630828,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,Fa,Mn,LwQ,0.18648998539206446,Rec,2.781295385058556,-2.0634069800126906,616,GasA,TA,N,SBrkr,-1.8555743401350477,1.0651993509839472,0,-0.7712184518257913,0,1,1,0,3,1,TA,5,Typ,0,<None>,Detchd,0.050686166090851,Unf,1,200,TA,Fa,Y,0.6319301024996518,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2008,ConLw,Normal,11.461642696843066
30,RM,60.0,-0.12394099897447006,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,Gd,BrkTil,TA,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.3506681395720768,624,GasA,Gd,Y,SBrkr,-1.357687861737191,-0.8700861079650746,0,-2.0424752754995836,0,0,1,0,2,1,TA,5,Typ,0,<None>,Detchd,0.37646918544354163,Unf,2,484,TA,TA,Y,0.8940054347024604,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2010,WD,Normal,11.570259974415547
50,RL,60.0,-0.1515127024721845,Pave,<None>,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,LwQ,0.4465424414781427,Unf,-0.359662323183478,0.2086237775486108,940,GasA,Ex,Y,SBrkr,0.2478281314619477,1.022878073902877,0,0.31864782351407045,0,0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,0.045707436819273015,Unf,1,240,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,2.4520103123058368,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2006,WD,Normal,11.849404844423074
20,RL,105.0,0.4193784162474098,Pave,<None>,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,Gd,PConc,Gd,Gd,No,ALQ,0.3649575678317917,BLQ,2.7814532745200653,-0.3269470463537293,1200,GasA,Ex,Y,SBrkr,0.2690938812528384,-0.8700861079650746,0,-0.5412792592875295,1,0,2,0,3,1,Gd,6,Typ,0,<None>,Attchd,0.32463530831213977,RFn,2,521,TA,TA,Y,-0.9490260588204544,0.4520472468213021,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2007,WD,Normal,12.086731521684555
20,RL,0.0,0.03574264086842865,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.1092576284050846,TA,TA,PConc,Gd,TA,No,GLQ,0.6587178143800505,Unf,-0.359662323183478,0.30042586485362877,1158,GasA,Gd,Y,SBrkr,0.18043428332226916,-0.8700861079650746,0,-0.6246286170898642,1,0,2,0,3,1,Gd,6,Typ,0,<None>,Attchd,0.3091525247364279,RFn,2,400,TA,TA,Y,0.9337924814842753,0.4520472468213021,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2009,WD,Normal,12.06105265381003
120,RM,44.0,-1.4688677870326685,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,No,ALQ,0.941583048304703,Unf,-0.359662323183478,-0.4803647152438548,1142,GasA,TA,Y,SBrkr,0.11157082006720143,-0.8700861079650746,0,-0.6892438877377104,1,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,0.22710204267580952,Fin,2,528,TA,TA,Y,1.3860700253162725,1.0279380368474131,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,8,2007,WD,Normal,11.80560254159177
80,RL,92.0,-0.5238741920628859,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,1.1358553012236066,TA,TA,CBlock,TA,TA,Av,BLQ,0.3082385723936407,Rec,2.7811165970022675,0.029895403247190568,1062,GasA,Ex,Y,FuseF,0.648093071409633,-0.8700861079650746,0,-0.18295030349752098,0,1,1,0,3,1,Gd,6,Min2,0,<None>,BuiltIn,0.13584868181329557,Unf,1,288,TA,TA,Y,1.0399417283334982,-1.0703598828507335,2.4548074238909203,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2006,WD,Abnorml,11.775297421715829
60,RL,78.0,0.548435673508924,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.399953099938863,Gd,TA,PConc,Gd,TA,Av,GLQ,1.002183861928235,Unf,-0.359662323183478,-0.9704511350028179,1086,GasA,Ex,Y,SBrkr,-0.04835808177657174,1.1686586670652037,0,0.8948300037104607,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,0.3401491780022002,RFn,2,592,TA,TA,Y,1.1059714074448717,0.9420561357323466,-0.4079206211052366,0,3.4013405348636927,0,<None>,<None>,<None>,0,6,2006,WD,Normal,12.54254845357358
85,RL,0.0,-0.36093804855321954,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,CBlock,Gd,TA,Av,GLQ,0.8606133569504051,Unf,-0.359662323183478,-1.0380868468352478,888,GasA,Ex,Y,SBrkr,-0.6041959798510146,-0.8700861079650746,0,-1.3545034245879002,1,0,1,0,2,1,TA,5,Typ,1,TA,Attchd,0.23731010235139055,RFn,2,470,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,3.401332331825362,0,<None>,MnPrv,<None>,0,6,2007,WD,Normal,11.95761769646754
50,RL,0.0,0.013685108271661858,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,Rec,0.46207887377446943,Unf,-0.359662323183478,0.06517119070608524,883,GasA,Gd,Y,SBrkr,-0.3493237715732899,1.0740094254369539,0,0.1417281645305237,1,0,1,0,3,1,TA,8,Typ,0,<None>,Detchd,0.045707436819273015,Unf,1,240,TA,TA,N,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2008,WD,Normal,11.884495917930655
85,RL,64.0,-0.423215561409208,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.3912826791404482,Gd,TA,Slab,<None>,<None>,<None>,<None>,-1.3528794995691213,<None>,-0.359662323183478,-2.0634069800126906,0,GasA,Ex,Y,SBrkr,-2.554311746990979,1.266441496388845,0,0.8916136314020904,0,0,3,0,4,1,Gd,7,Typ,1,Ex,BuiltIn,0.3660747501607885,RFn,2,672,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,2.4538637333196607,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2009,ConLD,Normal,12.198549416880068
160,RM,21.0,-3.1786616883683925,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.3942431396683854,TA,TA,CBlock,TA,TA,No,ALQ,0.00883862695192205,Unf,-0.359662323183478,-0.32965904013005887,483,GasA,Gd,Y,SBrkr,-2.6327789666856343,1.06885578347141,0,-1.1219268050398479,0,0,1,1,2,1,Gd,5,Typ,0,<None>,Detchd,0.2067272344170699,Unf,1,264,TA,TA,Y,1.1619936559460886,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2009,WD,Normal,11.678448377988165
60,RL,0.0,1.4398847729550122,Pave,<None>,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.1358553012236066,TA,TA,PConc,Gd,TA,Mn,GLQ,0.8076861745496511,Unf,-0.359662323183478,-1.1943997389392425,796,GasA,TA,Y,SBrkr,-1.0618075493962886,1.1559483847203678,0,0.2782127020528577,1,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,0.22710204267580952,Fin,2,566,TA,TA,Y,1.2226653706963326,1.1271578610356554,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2006,WD,Normal,12.154784614286667
70,RM,59.0,0.31925329484524745,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,Gd,CBlock,TA,Fa,No,Rec,0.5376973131153547,Unf,-0.359662323183478,-0.6444272313023148,672,GasA,Gd,Y,FuseA,-1.577818535624713,1.1261166166452299,0,-0.20085235959168948,0,0,1,0,3,1,TA,6,Typ,0,<None>,Detchd,0.16614273162389254,Unf,1,468,TA,Fa,Y,-0.9490260588204544,1.1948190888919414,2.4543336137756615,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2009,WD,Normal,11.898194668458824
20,RL,0.0,0.08821815467927883,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,BrkFace,1.2760023404635905,TA,TA,CBlock,Gd,TA,No,BLQ,0.7098126374154593,Unf,-0.359662323183478,0.6397291114104768,1394,GasA,Gd,Y,SBrkr,0.7452596950901992,-0.8700861079650746,0,-0.09055051534323352,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,0.16108513679884665,RFn,2,514,TA,TA,Y,-0.9490260588204544,0.9482827829404371,-0.4079206211052366,0,3.4013313694592955,0,<None>,<None>,<None>,0,7,2009,WD,Normal,11.976665770490769
80,RL,101.0,0.014964184719186115,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,1.312570151008808,TA,TA,CBlock,Gd,TA,Gd,GLQ,0.4218530285068743,Unf,-0.359662323183478,0.5413252429053405,1099,GasA,Gd,Y,SBrkr,0.8284468380431654,-0.8700861079650746,0,-0.011270850735634368,0,1,1,0,3,1,TA,6,Typ,1,Gd,Basment,0.15603097736359547,RFn,1,296,TA,TA,Y,0.7286471983898916,1.1228673349073812,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,12,2008,WD,Normal,12.013706813470414
20,RL,78.0,-0.2953035370638825,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.2374986385076836,TA,TA,PConc,TA,TA,No,LwQ,0.6368722657338688,Unf,-0.359662323183478,0.5413252429053405,1268,GasA,Gd,Y,SBrkr,0.44429275745649993,-0.8700861079650746,0,-0.3760454210277775,0,0,1,0,2,1,TA,7,Typ,1,Gd,Attchd,0.11572130564691191,Fin,1,244,TA,TA,Y,-0.9490260588204544,1.0681731485428825,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2010,WD,Normal,11.790564777297387
20,RL,0.0,0.15495224297911658,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,Gd,CBlock,TA,TA,No,ALQ,-0.3243734174014258,Rec,2.7809952144024432,0.5501165055913855,1063,GasA,Ex,Y,SBrkr,0.491555954281852,-0.8700861079650746,0,-0.3313499549579379,1,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,0.3349744331282109,Fin,2,576,TA,TA,Y,1.274021454419733,0.26164240227163466,-0.4079206211052366,0,3.4013309176965016,0,<None>,<None>,<None>,0,3,2010,WD,Normal,11.995357787034976
60,RL,0.0,-0.21710627572489544,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.9095594027791866,953,GasA,Ex,Y,SBrkr,-0.46415409868560076,1.1371020374649343,0,0.4481065550930387,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,0.3505090355739435,RFn,2,460,TA,TA,Y,0.8751970031770026,0.649140556603013,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,1,2006,WD,Normal,12.057578437658943
50,RL,80.0,1.2522886320203794,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,<None>,-0.8171343254785851,TA,TA,CBlock,<None>,<None>,<None>,<None>,-1.3528794995691213,<None>,-0.359662323183478,-2.0634069800126906,0,GasA,TA,Y,SBrkr,0.049703584334388186,1.0537637901021422,0,0.3052247425409373,0,0,2,0,4,1,TA,7,Min2,1,Gd,Detchd,0.3039985022010464,Fin,2,680,TA,TA,N,-0.9490260588204544,0.829617284810048,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2008,WD,Normal,11.808821212646512
120,RL,50.0,-0.4568399016962239,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,<None>,-0.8171343254785851,TA,TA,CBlock,Gd,TA,No,ALQ,0.7238291310572628,LwQ,2.7795483018930076,-2.0634069800126906,744,GasA,TA,Y,SBrkr,-1.2189922869321024,-0.8700861079650746,0,-1.9167800913392539,1,0,1,0,2,1,TA,4,Typ,0,<None>,Attchd,0.26801695945963766,Unf,1,264,TA,TA,Y,1.264991887560611,-1.0703598828507335,-0.4079206211052366,0,3.401278861918953,0,<None>,MnPrv,<None>,0,2,2010,WD,Normal,11.736077016252436
20,RL,79.0,0.308947572654605,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,PConc,TA,TA,No,BLQ,0.5015186057104902,LwQ,2.7805056409502553,-2.0634069800126906,608,GasA,TA,Y,SBrkr,0.5695911075732158,-0.8700861079650746,0,-0.25744193899704926,1,0,1,0,3,1,TA,5,Min2,0,<None>,Attchd,0.11069803836137941,Unf,1,270,TA,TA,Y,0.7388906866392146,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdWo,<None>,0,11,2009,WD,Normal,11.719947764402807
60,RL,65.0,-0.1983164342219012,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.7425671248015777,847,GasA,Ex,Y,SBrkr,-0.8397538330601746,1.2162620973389933,0,0.9012534308190591,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,0.3660747501607885,Fin,2,434,TA,TA,Y,0.8751970031770026,0.7335278724026761,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2007,WD,Normal,12.299112067295642
30,RL,0.0,0.19240639274793936,Pave,<None>,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,Fa,Fa,BrkTil,Fa,Po,Gd,BLQ,0.39012589988794677,Unf,-0.359662323183478,-0.2974035754468289,683,GasA,Gd,N,FuseA,-0.6322591009105271,-0.8700861079650746,0,-1.3803519268374818,1,0,0,1,1,1,Fa,4,Maj1,0,<None>,<None>,-4.092378380520978,<None>,0,0,<None>,<None>,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2009,WD,Normal,11.0186455364637
85,RL,57.0,-0.05087743242344391,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,Av,GLQ,0.3047514409203457,Unf,-0.359662323183478,0.24901581216344582,870,GasA,Ex,Y,SBrkr,-0.5972189176713208,-0.8700861079650746,0,-1.3480742339010612,0,0,1,0,2,1,TA,5,Typ,0,<None>,Detchd,0.3401491780022002,Unf,2,576,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2006,WD,Normal,11.904974309480185
60,FV,102.0,0.4007645634701383,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,1.7407350227318608,1580,GasA,Ex,Y,SBrkr,1.1428500608038021,1.1792045057811147,0,1.6691010487895304,0,0,3,0,4,1,Gd,8,Typ,1,Gd,Attchd,0.37127023819480204,RFn,2,610,TA,TA,Y,1.0227491586179318,1.4403184846232506,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,12,2007,WD,Normal,12.73670383776449
20,RL,88.0,0.4445700589703073,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,Stone,1.335442693198294,Gd,TA,PConc,Ex,TA,Av,GLQ,1.2981714913055722,Unf,-0.359662323183478,-0.10125041283954263,1856,GasA,Ex,Y,SBrkr,1.653411611723954,-0.8700861079650746,0,0.7836879226201761,1,0,1,1,1,1,Ex,8,Typ,1,Ex,Attchd,0.40251583009740477,Fin,3,834,TA,TA,Y,0.9145590632555951,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2010,New,Partial,12.885204569609956
60,RL,60.0,-0.2166284240250415,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.5982565267598481,TA,TA,PConc,Gd,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.9535132566399941,982,GasA,Ex,Y,SBrkr,-0.2886905541491991,1.1581341003552972,0,0.6892780139196798,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,0.3505090355739435,Fin,2,463,TA,TA,Y,0.8751970031770026,0.8602849879904994,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Normal,12.095146671399466
50,RL,50.0,-1.1490786830852802,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,<None>,-0.8171343254785851,TA,TA,BrkTil,TA,TA,No,LwQ,0.14771410386233602,Unf,-0.359662323183478,0.6783630574282699,1026,GasA,TA,Y,SBrkr,-0.22919828886259097,1.1240688693202159,0,0.4974093457643216,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Detchd,-0.03348725748884327,Unf,1,308,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,2.4545221494503062,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2010,WD,Normal,11.751950239425476
20,FV,60.0,-0.4501235966558077,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,Gd,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,1.3873068020726556,1293,GasA,Ex,Y,SBrkr,0.5259340363624054,-0.8700861079650746,0,-0.2988073300726723,1,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,0.38167159248403454,RFn,2,572,TA,TA,Y,1.1175303553642006,1.1680929874147792,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2006,New,Partial,12.142871895843887
60,RL,79.0,0.03510970641887099,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,Av,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.8880872284421842,939,GasA,Ex,Y,SBrkr,-0.5112795613385896,1.173133510520971,0,0.684143593566192,0,0,2,1,3,1,Gd,8,Typ,0,<None>,Attchd,0.38167159248403454,RFn,2,639,TA,TA,Y,0.9916324498205987,0.7796002643235177,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2007,WD,Normal,12.271396795480596
45,RH,60.0,-0.017256767291200334,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,BrkTil,Fa,Fa,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.6380358920734963,784,GasA,TA,N,FuseA,-1.08611355817234,-0.8700861079650746,0,-1.7959603715212407,0,0,1,0,2,1,TA,5,Typ,0,<None>,Detchd,0.09564881132805186,Unf,2,360,Fa,Fa,N,-0.9490260588204544,-1.0703598828507335,2.4510051115583242,0,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2009,WD,Normal,11.23850177707664
60,RL,0.0,3.569470771778831,Pave,<None>,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,Av,GLQ,1.0226592273890185,Unf,-0.359662323183478,0.29455500957506636,1580,GasA,Ex,Y,SBrkr,-0.06893063811122785,1.1766295233228836,0,0.9411212685600594,1,0,2,1,3,1,Gd,9,Typ,2,Fa,Attchd,0.3091525247364279,Fin,2,501,TA,TA,Y,1.1175303553642006,1.4770143398683908,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2007,WD,Normal,12.388398368982116
120,RL,43.0,-2.0010604411723887,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.5982565267598481,Gd,TA,PConc,Gd,TA,No,GLQ,-0.6828512819777401,Unf,-0.359662323183478,1.3069825481280322,1256,GasA,Ex,Y,SBrkr,0.4467980195534631,-0.8700861079650746,0,-0.373677553041381,0,0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,0.37127023819480204,Fin,2,430,TA,TA,Y,0.9959773428395897,0.33392685712519404,-0.4079206211052366,0,3.4013220481627298,0,<None>,<None>,<None>,0,4,2010,WD,Normal,12.165255859329688
50,RL,58.0,-0.14920067457109834,Pave,<None>,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,<None>,-0.8171343254785851,TA,Fa,PConc,TA,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.4147288885238768,658,GasA,TA,Y,SBrkr,-1.6450110774560514,1.0774925323953795,0,-0.5814212942763183,0,0,1,0,5,1,TA,8,Typ,0,<None>,<None>,-4.092378380520978,<None>,0,0,<None>,<None>,N,-0.9490260588204544,1.2735126927465554,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2006,WD,AdjLand,11.302216779257382
