MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,logSP,Age,Garage_Age,RemodAge,KMeansCluster
20,RL,65.0,-0.0670111458013821,Pave,<None>,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.092028468819335,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.6828512819777401,Unf,-0.359662323183478,1.511013672703044,1414,GasA,Ex,Y,SBrkr,0.7904980230649119,-0.8700861079650746,0,-0.0474570119688562,0,0,2,0,3,1,Gd,6,Typ,0,<None>,Attchd,0.371270238194802,RFn,2,494,TA,TA,Y,0.9641235075788738,1.1008247365361754,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2010,WD,Normal,12.130815551850676,6,2009.6287297618053,6,1
60,RL,0.0,0.0785331649840997,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,7,1993,2003,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,BLQ,0.4662589599146595,Unf,-0.359662323183478,0.2925945842671094,996,GasA,Ex,Y,SBrkr,-0.266641888403496,1.142210444450792,0,0.5920960205279665,0,0,2,1,3,1,Gd,7,Typ,0,<None>,Attchd,0.3143099995472106,RFn,2,457,TA,TA,Y,1.278823608019306,0.9096551596083446,-0.4079206211052366,238,-0.2940036598327685,0,<None>,<None>,<None>,0,2,2010,WD,Normal,12.178192583415596,17,2009.6856900004527,7,2
20,RL,93.0,0.551552228064821,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.2809550737717568,Ex,TA,PConc,Ex,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,1.8715940480666453,1694,GasA,Ex,Y,SBrkr,1.363853394563049,-0.8700861079650746,0,0.5028421667652697,0,0,2,0,3,1,Gd,7,Typ,0,<None>,Attchd,0.3868774598931175,Fin,3,818,TA,TA,Y,1.0399417283334982,1.4707359344290547,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,12,2007,New,Partial,12.669809806411456,0,2006.6131225401068,0,1
50,RL,52.0,-0.0741240995611868,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1945,1950,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,Fa,No,LwQ,-0.2218316052944908,Unf,-0.359662323183478,0.3829229414898609,735,GasA,TA,Y,FuseA,-1.0296869696178117,1.1309912290862898,0,0.1051668692877271,0,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,0.0906392586333493,Unf,1,220,TA,TA,Y,-0.9490260588204544,1.2374635021331304,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,4,2010,WD,Normal,11.635151947212842,65,2009.9093607413668,60,0
20,FV,75.0,-0.0172567672912003,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,0.8427361887731145,Gd,TA,PConc,Gd,TA,Av,GLQ,1.0853418248776072,Unf,-0.359662323183478,0.0738935375548746,1566,GasA,Ex,Y,SBrkr,1.1146083878876487,-0.8700861079650746,0,0.2626767702654287,1,0,2,0,3,1,Gd,7,Typ,0,<None>,Attchd,0.392086788247436,RFn,2,750,TA,TA,Y,0.9916324498205988,1.3244419071681346,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2010,WD,Normal,12.47801017053037,2,2009.6079132117525,2,1
30,RM,40.0,-1.6291069690769928,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,9,1945,1997,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,Gd,CBlock,TA,TA,No,ALQ,0.3569029526879394,Unf,-0.359662323183478,-0.2346834570389822,686,GasA,Gd,Y,SBrkr,-0.7690667205282987,-0.8700861079650746,0,-1.5061120081454793,0,0,1,0,2,1,Gd,4,Typ,0,<None>,<None>,-4.092378380520978,<None>,0,0,<None>,<None>,Y,0.6957437848935267,0.6716720498364837,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2007,WD,Normal,11.612779849672751,62,2011.092378380521,10,0
50,RM,63.0,-1.1490786830852802,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,BrkTil,TA,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.1840166465096373,540,GasA,Gd,N,FuseA,-0.6855578226788982,1.0868261036712648,0,0.0077250114774597,0,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.045707436819273,Unf,1,352,Fa,TA,Y,-0.9490260588204544,-1.0703598828507337,2.449764590278476,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2006,WD,Normal,11.277215789596893,106,2005.9542925631806,56,0
160,RL,75.0,0.3324276679517689,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,<None>,-0.8171343254785851,TA,TA,CBlock,Gd,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.3544867199507043,626,GasA,TA,Y,SBrkr,-1.8041581872239616,1.1008093822576803,0,-0.4991699504387384,0,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,0.2475319386039409,RFn,1,288,TA,TA,Y,-0.9490260588204544,0.4856957975594531,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2009,WD,Normal,11.695255355062796,29,2008.752468061396,29,0
60,RL,0.0,-0.0434066526970739,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,GLQ,0.7923170372815965,Unf,-0.359662323183478,-0.5258227549829522,948,GasA,Ex,Y,SBrkr,0.3268467487673593,1.1796298447978597,0,1.181148535488593,1,0,2,1,3,1,Gd,8,Typ,2,Fa,Attchd,0.3194709272127337,RFn,2,463,TA,TA,Y,-0.9490260588204544,1.2021920305567009,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2010,WD,Normal,12.230770136157428,16,2009.6805290727873,8,2
20,RL,80.0,0.2653133345472195,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1988,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.1008515525414375,TA,TA,CBlock,Gd,TA,Av,GLQ,0.9826868827228528,Unf,-0.359662323183478,0.8524408557481229,1845,GasA,Gd,Y,SBrkr,1.680615980772981,-0.8700861079650746,0,0.8101756508723416,0,1,2,0,3,1,TA,6,Typ,1,TA,Attchd,0.2885571424510407,Fin,2,604,TA,TA,Y,1.0892725986451517,0.6374640091135187,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2006,WD,Normal,12.39462889285294,18,2005.711442857549,18,1
190,RM,69.0,0.0132585705209301,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6,8,1910,1950,Gable,CompShg,AsbShng,AsbShng,<None>,-0.8171343254785851,TA,Fa,Stone,Fa,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,1.010081938348274,1020,GasA,Gd,N,FuseP,-0.618196429158779,1.2055388297219116,0,0.9012534308190592,0,0,2,0,4,2,Fa,9,Typ,0,<None>,Detchd,-0.1020659250482413,Unf,1,440,Po,Po,Y,-0.9490260588204544,0.8374695942600386,2.45219456506214,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2006,WD,Normal,11.827743504053696,96,2006.1020659250482,56,3
20,RL,75.0,0.4300140236926099,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,BrkFace,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,1.482104896309777,1367,GasA,Ex,Y,SBrkr,0.7016737646145184,-0.8700861079650746,0,-0.1320251749452024,0,0,1,0,2,1,TA,5,Typ,1,TA,Attchd,0.1157213056469119,Unf,2,451,TA,TA,Y,-0.9490260588204544,0.5171242302436534,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2006,WD,Normal,11.849404844423074,52,2005.884278694353,52,3
60,RL,72.0,0.4312309813860675,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.0986863085159837,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.7311601924732329,840,GasA,Ex,Y,SBrkr,-0.8661995271962595,1.1663758600903529,0,0.4554574077677868,0,0,2,1,3,1,Gd,8,Typ,0,<None>,Attchd,0.3660747501607885,RFn,2,500,TA,TA,Y,0.9916324498205988,0.896058595817459,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,9,2007,WD,Normal,12.100717685412471,4,2006.6339252498392,4,2
50,RL,0.0,5.917799998462406,Pave,<None>,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,1.3825854851754702,Gd,TA,CBlock,Gd,TA,Gd,Rec,0.7941400622519466,Unf,-0.359662323183478,0.5745648007021457,1444,GasA,Gd,Y,SBrkr,0.8571614425998688,1.1340736958846716,0,1.2309335981484697,0,1,2,0,4,1,Gd,7,Typ,2,TA,Attchd,0.1358486818132955,Fin,2,389,TA,TA,Y,-0.9490260588204544,1.0681731485428825,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,Shed,500,6,2007,WD,Normal,12.531776395271262,49,2006.8641513181867,1,3
30,RL,55.0,-1.0201717875122864,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,<None>,-0.8171343254785851,TA,Po,CBlock,TA,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.5413252429053405,728,GasA,Ex,Y,SBrkr,0.5381217158227328,-0.8700861079650746,0,-0.2872638288890218,0,0,1,0,3,1,Fa,6,Mod,0,<None>,<None>,-4.092378380520978,<None>,0,0,<None>,<None>,Y,1.1772981038032446,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdWo,Shed,450,5,2010,WD,Normal,11.245059091624617,70,2014.092378380521,44,0
120,RM,44.0,-1.2465690067148458,Pave,<None>,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,1.3854495066203991,Gd,TA,PConc,Gd,TA,Gd,GLQ,1.362564454570647,Unf,-0.359662323183478,-2.06340698001269,1573,GasA,Ex,Y,SBrkr,1.231949357442503,-0.8700861079650746,0,0.3755617603605984,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,0.3816715924840345,Fin,2,538,TA,TA,Y,0.9416703958607536,-1.0703598828507337,-0.4079206211052366,0,3.401324843562927,0,<None>,<None>,<None>,0,12,2007,WD,Family,12.367345048436391,1,2006.618328407516,0,1
60,RL,65.0,-0.1593933968606955,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.6616380661152103,798,GasA,Ex,Y,SBrkr,-1.0296869696178117,1.1695632038156625,0,0.4036532771145639,0,0,2,1,3,1,Gd,6,Typ,0,<None>,Attchd,0.371270238194802,RFn,2,520,TA,TA,Y,0.9781987209873564,0.7035976472499027,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,12,2008,WD,Normal,12.06105265381003,4,2007.6287297618053,4,2
80,RL,85.0,0.05714604155629,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,1.1133151451968446,TA,TA,CBlock,Gd,TA,Gd,LwQ,0.2539387693346995,ALQ,2.7814735065878997,-0.0060231165399764,1302,GasA,Ex,Y,SBrkr,0.5283753411591511,-0.8700861079650746,0,-0.2964953338299548,0,1,2,0,3,1,Gd,7,Min1,0,<None>,Attchd,0.1661427316238925,RFn,1,309,TA,TA,Y,1.2477701148866378,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,10,2007,CWD,Normal,11.970356641103,43,2006.833857268376,16,3
20,RL,70.0,-0.1515127024721845,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1957,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,Gd,CBlock,TA,TA,No,Rec,0.9775611242003532,Unf,-0.359662323183478,-0.1470806495454199,1314,GasA,TA,Y,SBrkr,0.5575246111343682,-0.8700861079650746,0,-0.2688794187945633,1,0,1,0,3,1,TA,5,Typ,0,<None>,Attchd,0.1308116905448512,RFn,1,294,TA,TA,Y,1.1619936559460886,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2010,WD,Normal,11.884495917930655,53,2009.8691883094552,53,3
60,RL,66.0,-0.0747922192457411,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.3108977667274997,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.9429672200732104,975,GasA,Ex,Y,SBrkr,-0.2950185187741409,1.2478499828574507,0,1.4380628293231277,0,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,0.3453273786247171,Fin,2,429,TA,TA,Y,1.0813478785100958,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,2,2006,WD,Normal,12.345838935721968,7,2005.6546726213753,7,2
60,FV,64.0,-0.0630210397914165,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,Rec,0.5947635940960051,Unf,-0.359662323183478,-0.2244488371083443,864,GasA,Ex,Y,SBrkr,-0.7764335732117388,1.1744530642628008,0,0.5637965855779316,0,0,2,1,3,1,Gd,7,Typ,0,<None>,Attchd,0.3660747501607885,RFn,2,673,TA,TA,Y,1.1175303553642006,0.8052596619946917,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2008,WD,Normal,12.242891437918386,5,2007.6339252498392,5,2
20,RL,68.0,-0.057933961683329,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,1.217535773297404,Gd,TA,PConc,Gd,TA,No,GLQ,1.238676645075003,Unf,-0.359662323183478,-0.4744060201624486,1604,GasA,Ex,Y,SBrkr,1.1906830714929628,-0.8700861079650746,0,0.3358258040838514,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,0.3816715924840345,RFn,2,660,TA,TA,Y,0.9416703958607536,1.1228673349073812,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2009,WD,Abnorml,12.301387370778713,3,2008.618328407516,3,1
60,RL,80.0,0.6168846881273561,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.2087651503520938,Gd,TA,PConc,Gd,TA,No,GLQ,0.4069216030747383,Unf,-0.359662323183478,0.3082295221173989,963,GasA,Ex,Y,SBrkr,-0.4309177981512724,1.166605535995989,0,0.6755684855557756,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,0.3556941494278665,RFn,2,564,TA,TA,Y,-0.9490260588204544,1.05842415723655,-0.4079206211052366,245,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2008,WD,Normal,12.352339472153524,7,2007.6443058505722,7,2
20,RM,70.0,0.6588483110655198,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,<None>,-0.8171343254785851,TA,TA,PConc,<None>,<None>,<None>,<None>,-1.3528794995691211,<None>,-0.359662323183478,-2.06340698001269,0,GasA,Gd,Y,FuseA,-0.7107411285289693,-0.8700861079650746,0,-1.4525472926898255,0,0,1,0,2,1,TA,4,Typ,0,<None>,Detchd,0.1257781311519427,Unf,1,308,TA,TA,Y,-0.9490260588204544,0.7035976472499027,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,12,2008,WD,Normal,11.48247656671073,52,2007.874221868848,52,0
80,RL,120.0,1.4921984204296737,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,SLvl,6,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.3565210106756864,TA,TA,CBlock,TA,TA,Gd,Rec,0.7710569623549799,ALQ,2.781519414924849,-2.06340698001269,1362,GasA,TA,Y,SBrkr,0.7178019018633842,-0.8700861079650746,0,-0.1166833928997031,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,0.3039985022010464,Unf,2,884,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,2.454588103493225,0,-0.2940036598327685,0,<None>,GdWo,<None>,0,5,2009,WD,Normal,12.07824495582233,47,2008.696001497799,47,3
60,RL,69.0,0.1062287809870036,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,1.2916657375720777,Gd,TA,PConc,Ex,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,1.6241914827890611,1482,GasA,Ex,Y,SBrkr,0.9396273748835062,1.2181230877147036,0,1.804186911361742,0,0,2,1,3,1,Ex,10,Typ,1,Gd,BuiltIn,0.3868774598931175,Fin,3,868,TA,TA,Y,-0.9490260588204544,1.2639435595945183,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2007,New,Partial,12.52815976788113,0,2006.6131225401068,0,1
80,RL,88.0,-0.1351541599126984,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,7,1977,1995,Gable,CompShg,HdBoard,Plywood,BrkFace,0.9089991914257564,TA,TA,CBlock,Gd,Gd,Av,ALQ,0.5982648224627632,Unf,-0.359662323183478,-2.06340698001269,506,GasA,TA,Y,SBrkr,0.3007263362053097,-0.8700861079650746,0,-0.5114979784520397,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,0.2373101023513905,Unf,2,492,TA,TA,Y,1.2086911701738354,0.1094633059732165,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdWo,<None>,0,7,2006,WD,Normal,11.92504173829169,29,2005.7626898976487,11,2
50,RM,50.0,-0.967386302903412,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,BrkTil,TA,TA,No,LwQ,0.1822958316005625,ALQ,2.781520082311605,-2.06340698001269,926,GasA,TA,Y,SBrkr,-0.55567658863159,-0.8700861079650746,390,-0.2642995790155813,1,0,1,0,3,1,TA,6,Typ,0,<None>,Detchd,0.2169077549183602,Unf,2,484,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2010,WD,Normal,11.775297421715829,81,2009.7830922450817,9,3
30,RM,30.0,-1.062703802916056,Pave,Grvl,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,BrkTil,Fa,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.4552517679422603,680,GasA,Gd,N,FuseP,-1.168507448238392,-0.8700861079650746,0,-1.870922592525439,0,0,1,0,2,1,TA,4,Typ,0,<None>,Detchd,0.1712037624237487,Unf,2,504,TA,TA,N,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2008,WD,Normal,11.19822841866684,83,2007.8287962375762,4,0
20,RL,78.0,0.561363068817765,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.246573457071129,TA,Gd,CBlock,Gd,TA,No,GLQ,0.688316412091972,LwQ,2.780856063929849,0.3160058357703973,1422,GasA,TA,Y,SBrkr,0.808413192909989,-0.8700861079650746,0,-0.0303781285401466,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,0.2526480244016095,Fin,2,576,TA,TA,Y,1.1918093223122976,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,6,2008,WD,Normal,12.075400019877522,27,2007.7473519755983,27,3
60,RL,70.0,0.4120233268184853,Pave,<None>,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,Av,GLQ,0.8094757121538019,Unf,-0.359662323183478,-1.172699359272689,802,GasA,Gd,Y,SBrkr,-1.013748010330194,1.1365553750488109,0,0.1538249424315482,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,0.3349744331282109,Fin,2,413,TA,TA,Y,0.8585770903955459,0.9420561357323466,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2006,WD,Normal,12.128116509451258,9,2005.6650255668717,9,2
75,RL,60.0,-0.1515127024721845,Pave,<None>,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,1939,1997,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,PConc,TA,TA,No,LwQ,0.4321222866365658,Unf,-0.359662323183478,-0.2736124992932478,720,GasA,Ex,Y,SBrkr,-0.149560712342656,1.139540748896888,420,1.2999825590042766,0,0,2,1,4,1,Gd,8,Typ,1,Gd,Detchd,0.0407321294270881,Unf,1,240,TA,TA,Y,1.1761500393569693,0.4158386539481805,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2008,WD,Normal,12.097936057925594,69,2007.9592678705728,11,3
30,RM,71.0,-0.532238209569597,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,6,1940,1955,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,ALQ,0.4676470014526705,Rec,2.779649878183362,-0.6578713099034085,740,GasA,Ex,Y,SBrkr,-1.1106075067829098,-0.8700861079650746,0,-1.8182606530272252,0,0,1,0,2,1,TA,4,Typ,1,Gd,Detchd,0.176268229783229,Fin,1,924,Ex,Ex,Y,-0.9490260588204544,0.4342872098215106,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,2,2008,WD,Normal,11.6994133306336,68,2007.8237317702167,53,0
20,RL,0.0,-0.2664500966461996,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1976,1976,Hip,CompShg,HdBoard,HdBoard,BrkFace,1.2110045190450078,TA,Gd,CBlock,TA,Gd,No,BLQ,0.841907581191833,Unf,-0.359662323183478,-0.1470806495454199,1143,GasA,TA,Y,SBrkr,0.0297617159628426,-0.8700861079650746,0,-0.765865989676777,1,0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,0.2834169232200231,RFn,1,504,TA,Gd,Y,1.278823608019306,0.5171242302436534,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,5,2007,WD,Normal,11.904974309480185,31,2006.71658307678,31,0
60,FV,84.0,0.3262170075585056,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,Mn,Unf,-1.3528794995691211,Unf,-0.359662323183478,1.118549620834945,1095,GasA,Gd,Y,SBrkr,-0.0221029516665721,1.170013657098124,0,0.918854159430692,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,0.3816715924840345,RFn,3,1053,TA,TA,Y,1.0813478785100958,0.7616987462042447,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2006,New,Partial,12.491255347155263,0,2005.618328407516,0,1
