MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Age,Garage_Age,RemodAge,TotalSF,TotalBath,TotalPorchSF,logSP,Decade,HasPool,Has2ndFlr,HasGarage,HasBsmt,HasFireplace,IsNormalCondition,ExterQual_Score,ExterCond_Score,BsmtQual_Score,BsmtCond_Score,HeatingQC_Score,KitchenQual_Score,FireplaceQu_Score,GarageQual_Score,GarageCond_Score,Qual_x_TotalSF,Kitchen_x_TotalSF,Cond_x_Age,TotalSF_to_Neighborhood_Ratio,OverallQual_to_Neighborhood_Ratio,Age_vs_Neighborhood_Avg,TotalSF_to_MSSubClass_Ratio,LotArea_to_MSZoning_Ratio,TotalSF_to_OverallQual_Ratio,TotalSF_to_Decade_Ratio,KMeansCluster,TotalSF_squared,OverallQual_squared,GrLivArea_squared,GarageArea_squared,Age_squared,LotArea_squared,TotalBath_squared,LotArea_to_TotalSF_Ratio,GarageArea_to_TotalSF_Ratio,Porch_to_TotalSF_Ratio,Living_to_Total_Ratio,Bsmt_to_Total_Ratio,Rooms_per_SF,Bedrooms_per_SF,Bath_per_SF,YearsSince2006,MarketCycle,Quarter,PeakSeason,EndOfYear,AvgQuality,MaxQuality,MinQuality,QualityRange,ExcellentFeatures,PoorFeatures,Cluster_Size_k6,Cluster_Size_k8,Cluster_Quality_k6,Cluster_Quality_k8,Cluster_Efficiency_k4,Cluster_Efficiency_k6,Cluster_Age_Quality_k4,Cluster_Age_Quality_k6,Cluster_Luxury_k3,Cluster_Luxury_k5,Cluster_Comprehensive_k8,Cluster_Comprehensive_k10,Qual_x_LotArea,Qual_x_GarageArea,Qual_x_Bath,Qual_x_GrLivArea,Qual_x_BsmtSF,Age_x_Quality,Age_x_Size,Living_x_Bath,Rooms_x_Qual,Rooms_x_KitchenQual,GarageArea_x_Qual,GarageCars_x_Qual,BsmtSF_x_Qual,BsmtSF_x_OverallQual,YearBuilt_x_Qual,YearRemod_x_Qual,Bath_x_Qual,Bath_x_KitchenQual,AvgQual_x_Size,AvgQual_x_Age,Qual_Age_Interaction,RemodAge_FromBuild,Is_Remodeled,OverallQual_Squared
20,RL,91.0,9.25320827220336,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,1995,Hip,CompShg,MetalSd,MetalSd,BrkFace,1.4315107733466588,PConc,Gd,GLQ,1.420750564019272,Unf,-0.3596623231834907,-0.0964918234941208,2109,GasA,Y,SBrkr,2.064241884468496,-0.8700861080477102,0,1.1855712327227346,1,0,2,1,2,1,7,Typ,1,Attchd,0.3246353106729959,Fin,3,839,Y,1.1445236096775655,0.7137835180185175,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2008,WD,Normal,13,-0.2366462403899511,13,1.923215132540397,3.5,0.7673844010648999,12.765691290604371,1990,0,0,1,1,1,1,4,4,4,3,5,4,3,3,3,15.385721060323176,7.692860530161588,78,1.2917377062130844,1.0092307692307692,1.0,107.01204118929795,1.004643415897918,1.959200635765855,4.454833994099971,Cluster_3,3.6987564460323767,64,1.4055791478597044,703921,169,85.62186332877268,12.25,3.1654215829684524,287.0127451997943,0.2625138302421179,0.40557098228087757,721.4658875165271,3.2028240009727615,0.9150925717065033,1.197311809534303,2,2,3,1,0,4.2727272727272725,8,3,5,7,0,2,5,5,4,0,0,2,5,0,0,3,8,74.02566617762687,6712,28.0,9.484569861781877,16872,104,25.001796723025162,4.149499314529571,56,28,2517,24,8436,16872,15960,15960,28.0,14.0,8.21737374812715,55.54545454545454,104,0,0,64
160,RM,21.0,7.427144133408616,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,1.3491714145925289,CBlock,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,0.1528479777121894,525,GasA,Y,SBrkr,-2.366221221104409,1.092552566714886,0,-0.8225184299388247,0,0,1,1,3,1,6,Typ,0,Detchd,0.2016421341089156,Unf,1,264,Y,-0.94902605868455,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2010,WD,Family,39,0.4065211821074905,39,-1.3097209075737517,1.5,-1.7028482440615262,11.38510345703214,1970,0,1,1,1,0,1,3,3,3,3,3,3,0,3,3,-7.85832544544251,-3.929162722721255,195,1.2092036515150595,1.054945054945055,2.0,1.6565458698624844,0.8537259919155019,11.715567759268819,2.761604634868352,Cluster_2,1.7153688557358118,36,0.6765365675890294,69696,1521,55.16246997842602,2.25,-23.98011871910856,-852.3802996319695,5.498008698867185,2.6556761581972443,-1695.0744594953937,33.80632703402325,16.903163517011624,-4.843069884272554,4,0,1,1,0,3.1818181818181817,6,0,6,2,1,3,2,4,3,0,0,3,2,1,1,6,9,44.56286480045169,1584,9.0,-4.935110579632949,3150,234,-51.07911539537632,-1.2337776449082372,36,18,792,6,1575,3150,11826,11826,9.0,4.5,-4.167293796825573,124.09090909090908,234,0,0,36
20,RL,72.0,9.211140052146748,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.9504600529134104,CBlock,No,ALQ,0.8879193938831988,Unf,-0.3596623231834907,-0.5444028755753663,1053,GasA,Y,SBrkr,-0.1465374434275893,-0.8700861080477102,0,-0.9304710891702744,1,0,1,1,3,1,5,Typ,0,Attchd,0.1408891024431688,RFn,1,312,Y,-0.94902605868455,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,8,2008,WD,Normal,49,0.536757965849232,2,-0.5270293626648866,2.5,-1.7028482440615262,11.8879382384223,1950,0,0,1,1,0,1,4,3,3,3,5,4,0,3,3,-2.6351468133244333,-2.1081174506595466,343,1.982064334127196,0.9328358208955223,1.0,-29.325106126305737,1.0000759665273706,0.9834820898459135,1.3303492702831823,Cluster_0,0.27775994911095664,25,0.8657764477817168,97344,2401,84.845101060262,6.25,19.475077996481183,659.660400395932,-3.6003254951638977,-1.9672914462785325,2226.3538513362705,71.91253164090065,43.14751898454039,5.285740387787916,2,2,3,1,0,3.6363636363636362,7,0,7,5,1,5,3,0,7,0,0,1,3,1,1,5,0,46.05570026073374,1560,12.5,-4.652355445851372,5265,245,-25.824438770579444,-2.326177722925686,25,20,936,5,3159,5265,9795,10030,12.5,10.0,-1.9164704096904968,178.1818181818182,245,47,1,25
70,RL,60.0,8.881975184248867,Pave,<None>,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,-0.8171343255986645,BrkTil,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,0.6244488471999597,776,GasA,Y,SBrkr,-0.8247406037064858,1.119899494942264,0,0.1356629535072141,0,0,1,1,3,1,6,Typ,1,Attchd,0.0010527800314557,RFn,1,270,P,-0.94902605868455,-1.0703598832348913,2.4521945650953465,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,2,2008,WD,Normal,77,0.7898201726804517,8,-0.2798927089651686,1.5,-0.1059830410171227,11.91170829631447,1930,0,1,1,1,1,1,3,2,4,3,3,3,4,3,3,-1.9592489627561802,-0.8396781268955058,462,-0.7928660880568142,1.115625,8.0,3.242971713507887,0.9643377330897945,-0.7458514709553167,0.6156697186321349,Cluster_2,0.07833992853186057,49,0.018404436954300538,72900,5929,78.8894831736127,2.25,12.334238654194168,374.9441275785391,-0.14717673648994664,0.1883926953610752,1077.6171962998012,5.283257661501139,2.6416288307505695,2.0830229309918837,2,2,1,0,0,3.727272727272727,7,2,5,4,1,5,3,0,2,0,0,1,3,0,4,2,3,62.173826289742074,1890,10.5,0.9496406745504987,5432,539,-21.55173859031798,0.20349443026082115,42,18,810,7,3104,5432,13517,14000,10.5,4.5,-1.0432364606883557,287.0,539,69,1,49
50,RL,78.0,9.770184705221707,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,-0.8171343255986645,CBlock,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,0.8461933799951833,912,GasA,Y,SBrkr,-0.6041959824106669,1.0849980737935814,0,0.045387827086401,0,1,1,0,3,1,6,Typ,1,Attchd,0.0856331284214444,Unf,1,330,Y,1.0813478786015531,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,1,2010,WD,Abnorml,62,0.6693434072636428,60,-0.1526098256856281,1.5,0.3618818075398232,11.487617913343598,1940,0,1,1,1,1,0,3,3,3,3,3,3,4,3,3,-0.9156589541137685,-0.45782947705688426,310,0.5739385961331842,1.1194029850746268,14.0,0.468627836558225,1.0607728095447122,1.3651082022217012,0.2186161953375696,Cluster_0,0.02328975889579779,36,0.0020600548476250365,108900,3844,95.45650917414818,2.25,11.529735653504382,389.4309964910849,0.4270545240067526,0.05356189918430969,1076.2456630299073,5.739496715513315,2.8697483577566576,1.770140893141295,4,0,1,0,1,3.5454545454545454,6,3,3,3,0,1,3,3,3,0,0,3,4,0,4,2,3,58.62110823133024,1980,9.0,0.27232696251840605,5472,372,-9.461809192508941,0.06808174062960151,36,18,990,6,2736,5472,11688,11700,9.0,4.5,-0.5410712001581359,219.8181818181818,372,2,1,36
20,RL,75.0,9.204121072162266,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,None,-0.8171343255986645,PConc,No,BLQ,0.7376057250371809,Unf,-0.3596623231834907,0.7458170892862105,1486,GasA,Y,SBrkr,0.9481838198789548,-0.8700861080477102,0,0.1031236446250841,1,0,1,0,3,1,7,Typ,0,Detchd,0.1864074747498199,Fin,2,480,Y,-0.94902605868455,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,3,2009,WD,Normal,45,0.4351857939603631,10,0.6105931137240943,2.0,-1.7028482440615262,12.025755079404917,1960,0,0,1,1,0,1,3,4,3,3,5,3,0,3,3,3.0529655686204715,1.831779341172283,315,-0.9968075403843888,1.0040983606557377,-9.0,33.97478229564211,0.9993138987320404,-1.139419231775764,-2.5651956002719802,Cluster_0,0.3728239505272848,25,0.010634486080760636,230400,2025,84.71584471102146,4.0,5.7147401126533035,298.0268547716064,-1.0572802215229364,0.06402836554208059,922.6414712304314,6.345616861815226,2.7195500836350965,1.24177856154836,3,3,1,1,0,3.5454545454545454,7,0,7,4,1,4,1,0,7,0,0,1,3,1,1,1,4,46.02060536081133,2400,10.0,0.5156182231254205,7430,225,27.476690117584244,0.2062472892501682,35,21,1440,10,4458,7430,9820,9995,10.0,6.0,2.1648301304763344,159.54545454545453,225,35,1,25
60,RL,0.0,9.42424134192346,Pave,<None>,Reg,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,1.265553023646966,CBlock,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,0.6532340289023899,793,GasA,Y,SBrkr,0.1115708160768825,1.1581341001083314,0,0.9124646646038328,0,0,2,1,3,1,7,Typ,1,Attchd,0.2271020421084458,RFn,2,550,Y,-0.94902605868455,1.1356264614610896,2.4545881037781165,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2007,WD,Normal,31,0.2740631316740511,31,0.3144706778394966,2.5,1.0789958255386818,12.19552218463499,1970,0,1,1,1,1,1,3,3,4,3,3,3,3,3,3,2.2012947448764764,0.9434120335184899,217,0.786408550469032,1.106060606060606,-1.0,0.7431437694756057,1.023212893893056,0.8379940245892313,-0.6630753746311737,Cluster_1,0.09889180722083246,49,0.8325917641505851,302500,961,88.8163248708193,6.25,7.169609410697108,418.4193753975528,0.8208595625062947,0.694168900065224,603.2846630731989,3.6601983448672244,1.5686564335145248,1.9019062518070582,1,1,4,0,1,3.8181818181818183,7,3,4,3,0,1,7,4,6,0,0,0,2,0,0,4,1,65.96968939346422,3850,17.5,6.387252652226829,5551,217,9.748591013024395,2.281161661509582,49,21,1650,14,3172,5551,13832,13832,17.5,7.5,1.200706224478078,118.36363636363637,217,0,0,49
60,RL,52.0,10.749141204810842,Pave,<None>,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1994,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.3993942546470903,PConc,No,GLQ,1.2534889194226453,Rec,2.7805056409536304,-1.172699359026542,1629,GasA,Y,SBrkr,1.3488402848676733,1.1504842158723754,0,1.6460533337997727,1,0,2,1,4,1,8,Typ,1,Attchd,0.3194709294168957,RFn,3,711,Y,1.3757620119698564,0.9482827831917724,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2009,WD,Normal,15,-0.1519705584471359,4,1.78506517148492,3.5,1.765764457788043,12.904209855160254,1990,0,1,1,1,1,1,4,3,4,4,5,4,3,3,3,14.28052137187936,7.14026068593968,105,1.1989485476900295,1.0092307692307692,3.0,4.218390310380505,1.1670605070471165,1.8184657346352695,4.1348307181375,Cluster_3,3.1864576664484865,64,2.709491577713346,505521,225,115.54403664096228,12.25,3.859565411562594,255.29025578274508,0.6340118988478054,0.591028659096743,584.905522742745,3.023370654631469,1.5116853273157345,1.2567030875381262,3,3,3,1,0,4.363636363636363,8,3,5,7,0,2,5,5,4,0,0,2,5,0,0,0,2,85.99312963848674,5688,28.0,13.168426670398182,13032,120,26.7759775722738,5.761186668299205,64,32,2133,24,6516,13032,15952,16040,28.0,14.0,7.789375293752378,65.45454545454545,120,11,1,64
20,RL,120.0,9.514953305087944,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.251764910487587,CBlock,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,1.5135154851955508,1392,GasA,Y,SBrkr,0.74069996319048,-0.8700861080477102,0,-0.0948914288627794,1,0,1,0,2,1,5,Maj2,2,Attchd,0.1864074747498199,RFn,2,576,Y,-0.94902605868455,-1.0703598832348913,2.454508161711238,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2009,WD,Normal,41,0.4351857939603631,41,0.3838945699062382,2.0,0.589193389158695,11.60824473564232,1960,0,0,1,1,1,1,3,3,2,2,4,3,3,3,3,2.3033674194374294,1.1516837097187147,123,-1.4437596630836629,1.1194029850746268,-7.0,21.360762419173234,1.0330617132274416,-3.4339704131955555,-1.612800143921648,Cluster_0,0.14737504080349562,36,0.009004383271619924,331776,1681,90.534336398004,4.0,6.875490020697605,416.216677574669,0.42575019945241505,-0.0685683945339915,1005.8569708054501,5.52419915073588,2.209679660294352,1.4451967971342674,3,3,3,1,0,3.1818181818181817,6,2,4,2,2,4,1,3,3,0,0,3,4,0,4,1,4,57.08971983052767,3456,12.0,-0.5693485731766764,8352,246,15.739677366155767,-0.1897828577255588,30,15,1728,12,2784,8352,11808,11808,12.0,6.0,1.2214827224289397,130.45454545454544,246,0,0,36
85,RL,90.0,9.211639527707804,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,None,-0.8171343255986645,CBlock,Av,BLQ,0.9760911398323434,Rec,2.7805056409536304,-1.4988395163229666,1138,GasA,Y,SBrkr,0.218351881007012,-0.8700861080477102,0,-0.5890040260158182,1,0,2,0,3,1,6,Typ,0,Detchd,0.2169077540487538,RFn,2,588,Y,-0.94902605868455,-1.0703598832348913,2.4539069455751727,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,4,2008,WD,Normal,36,0.3275262378399432,36,-0.2227678762485055,3.0,0.3000505795078438,11.83138646878959,1970,0,0,1,1,0,1,3,3,4,3,3,3,0,3,3,-0.891071504994022,-0.6683036287455165,180,0.3636737686829962,0.8032786885245902,-18.0,0.24653017233960944,1.0001301958086162,0.22511039699891652,0.4697159493981812,Cluster_0,0.04962552668826946,16,0.3469257426628427,345744,1296,84.85430278842887,9.0,11.851851263230925,756.5307480625981,0.38605015199266185,-0.7578225449211378,1464.1700532231916,14.598683149706293,7.2993415748531465,3.859850755421419,2,2,2,1,0,3.090909090909091,5,0,5,3,1,5,4,4,3,0,0,3,2,1,1,1,4,36.84655811083122,2352,12.0,-2.356016104063273,4552,144,-8.019643544946199,-1.7670120780474547,24,18,1764,8,4552,4552,7888,7888,12.0,9.0,-0.688555253859017,111.27272727272727,144,0,0,16
20,RL,49.0,9.947360886980098,Pave,<None>,IR2,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,-0.8171343255986645,PConc,Mn,GLQ,1.432177601779395,Unf,-0.3596623231834907,-0.2372515537392325,2077,GasA,Y,SBrkr,2.0401732949292635,-0.8700861080477102,0,1.161915671951261,1,0,1,1,1,1,8,Typ,1,Attchd,0.3764691893871889,Fin,3,1134,Y,1.0813478786015531,1.5466607109039945,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,1,2006,New,Partial,1,-1.5729704126478672,0,1.8778256098800488,2.5,1.3857786651118154,12.955129822091816,2000,0,0,1,1,1,0,4,3,5,3,5,5,5,3,3,15.02260487904039,9.389128049400243,5,5.310215840717867,1.0903328050713155,0.0,104.4864654560851,1.080009260213634,1.912961824439637,3.3629754444080215,Cluster_3,3.526229021121377,64,1.3500480287259506,1285956,1,98.94998861582148,6.25,3.456554439167256,394.0475045140996,0.4815367061694806,0.4037477698308798,721.7254557987521,3.7004218544655396,0.46255273180819245,0.8687114297048052,0,0,1,0,1,4.454545454545454,8,3,5,7,0,2,5,5,4,0,0,2,5,0,0,3,8,79.57888709584078,9072,20.0,9.295325375610089,16616,8,1.8778256098800488,2.904789179878153,64,40,3402,24,10385,16616,16040,16048,20.0,12.5,8.364859534920216,4.454545454545454,8,1,1,64
60,RL,106.0,9.323222529032856,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.8716485502598835,PConc,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,1.5309752117874262,1406,GasA,Y,SBrkr,0.879073005596179,1.0597834619748636,0,0.9140631892665386,0,0,2,1,3,1,7,Typ,1,Attchd,0.3505090387225904,RFn,2,504,Y,1.0748467469552974,1.1797279762959358,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2006,WD,Normal,6,-0.6902261344556181,6,1.0311437292348118,2.5,0.8854558268749972,12.348010479804223,2000,0,1,1,1,1,1,4,3,4,3,5,4,3,3,3,8.249149833878494,4.124574916939247,30,23.972685036686418,1.22007722007722,-2.0,2.4367551311279927,1.0122450347174186,1.0504375801235972,1.8466629823487684,Cluster_3,1.0632573903402749,64,0.835511513972116,254016,36,86.92247832586581,6.25,4.59013431439693,248.13605888435615,0.43593952221617177,0.4500238836425877,692.2208309353268,3.6571415401820526,1.5673463743637368,1.2308336254184333,0,0,4,0,1,4.090909090909091,8,3,5,6,0,4,1,5,4,0,0,2,5,0,0,4,1,74.58578023226285,4032,20.0,7.312505514132309,11248,48,6.186862375408871,2.2851579731663465,56,28,1512,16,5624,11248,16000,16000,20.0,10.0,4.218315255960594,24.545454545454547,48,0,0,64
60,RL,0.0,9.822873848541882,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,1979,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,1.1230655664510802,CBlock,No,LwQ,0.074759203348883,Rec,2.781529837355716,-1.0568947613384214,1021,GasA,Y,SBrkr,0.9030011280607992,1.1852683879501034,0,1.5575376658162094,0,0,2,1,3,1,7,Sev,1,CarPort,0.1712037602080856,Unf,2,596,Y,-0.94902605868455,1.5430412446170738,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2007,WD,Abnorml,42,0.4489723089883198,28,1.0953890556067074,2.5,0.6972371482166984,11.767575435251748,1960,0,1,1,1,1,1,3,4,4,3,3,3,1,3,3,6.572334333640244,3.286167166820122,210,-4.1195647394922235,1.1194029850746268,-6.0,2.5885769618284336,1.0664933984873526,-9.798350648227103,-4.60189792985136,Cluster_0,1.1998771831429544,36,2.4259235804362063,355216,1764,96.488850644368,6.25,4.687852035047365,284.4340521896215,0.33274830101411285,0.7433166941712567,487.26034779463686,2.737007588807506,1.173003252346074,1.1930958565000902,1,1,3,1,0,3.4545454545454546,6,1,5,4,1,1,7,4,3,0,0,3,2,0,0,0,2,58.93724309125129,3576,15.0,9.345225994897257,6126,252,46.00634033548171,3.8938441645405235,42,21,1788,12,4084,6126,11790,11874,15.0,7.5,3.784071283004989,145.0909090909091,252,14,1,36
20,RL,65.0,9.002824076547672,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1994,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.2837097554342545,PConc,No,GLQ,1.1236071363484312,Unf,-0.3596623231834907,-0.4744060196176739,1408,GasA,Y,SBrkr,1.3356448401495802,-0.8700861080477102,0,0.4755880512072989,1,0,2,0,3,1,7,Typ,1,Attchd,0.3194709294168957,RFn,2,575,Y,1.1286379099593666,0.671672051426394,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2008,WD,Normal,14,-0.1927890992219376,10,0.7447456223539023,3.0,0.7014340741370962,12.173037959397275,1990,0,0,1,1,1,1,3,3,4,3,5,4,2,3,3,4.468473734123414,2.978982489415609,70,9.662211488687445,0.9490616621983914,-3.0,41.43933139170591,0.9774585924063697,-6.661814552742527,1.725089439701367,Cluster_3,0.5546460420153012,36,0.22618399445115636,330625,196,81.05084135326643,9.0,5.159963699694871,329.56093577942084,0.4020265562785967,0.2725830316545888,806.994430569434,4.743871430967965,2.033087756129128,1.7194483605882827,2,2,4,0,0,3.727272727272727,6,2,4,5,1,4,1,1,1,0,0,2,0,0,0,4,1,54.01694445928603,3450,18.0,2.8535283072437934,8448,84,10.426438712954631,1.4267641536218967,42,28,1725,12,5632,8448,11964,11988,18.0,12.0,2.775870046955454,52.18181818181818,84,4,1,36
20,RL,0.0,9.559305672844864,Pave,<None>,Reg,Bnk,AllPub,Corner,Mod,Sawyer,Norm,Norm,1Fam,1Story,5,6,1956,1987,Gable,CompShg,CemntBd,Wd Sdng,None,-0.8171343255986645,CBlock,No,Rec,1.0247508229032836,Unf,-0.3596623231834907,-0.6990251561764529,1188,GasA,Y,SBrkr,0.8417322336390577,-0.8700861080477102,0,0.0014053580638654,1,0,1,1,3,1,6,Min2,1,Detchd,0.3453273816152302,Unf,2,576,Y,1.2207116951692931,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2006,WD,Normal,50,-0.6009832882281373,19,0.1843465995101264,2.5,0.8546347498487822,12.031725210748633,1950,0,0,1,1,1,1,3,3,3,3,4,3,3,3,3,0.9217329975506321,0.5530397985303792,300,-0.3135924988325644,0.9946236559139785,7.0,10.257461875222786,1.0378771580910708,-0.344006599604751,-0.4653352953570118,Cluster_0,0.03398366875094694,25,1.9750312876715055e-06,331776,2500,91.380324946884,6.25,8.071375116708925,486.3441160199617,0.7216086491929636,0.0011866104605245534,1003.084739291171,5.991579685174149,2.9957898425870746,2.110868559114417,0,0,4,0,1,3.5454545454545454,6,3,3,3,0,4,1,4,6,0,0,0,2,0,0,1,4,47.79652836422432,2880,12.5,0.0070267903193269995,5940,250,9.21732997550632,0.0035133951596634998,30,18,1728,10,3564,5940,9780,9935,12.5,7.5,0.6535924891722664,177.27272727272728,250,31,1,25
30,RL,80.0,9.358846580275406,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1922,1950,Gable,CompShg,MetalSd,MetalSd,None,-0.8171343255986645,BrkTil,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,0.4914937433717272,700,GasA,Y,SBrkr,0.2156585280148581,-0.8700861080477102,0,-0.5915355841174633,0,0,1,0,2,1,5,Typ,1,Detchd,-0.043325129348145,Unf,1,252,Y,-0.94902605868455,-1.0703598832348913,2.4484880555666857,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2006,WD,Normal,84,0.83775256711486,56,-0.8723615605195275,1.0,-0.4622233481029453,11.83138646878959,1920,0,0,1,1,1,1,3,3,2,3,5,2,4,3,2,-3.48944624207811,-1.744723121039055,420,-2.4711822627231435,0.6375,15.0,0.6796243335010889,1.016112824944939,0.8815348986677007,1.3432568198505341,Cluster_2,0.7610146922720653,16,0.3499143472771885,63504,7056,87.58800931313266,1.0,73.32310406150981,1974.3268644282798,-3.6213491012921795,-4.634462678525327,5484.241290078555,12.240968382023919,4.896387352809567,7.834630414397935,0,0,3,1,0,3.272727272727273,5,2,3,4,3,5,3,3,0,0,0,3,4,0,4,7,7,37.435386321101625,1008,4.0,-2.3661423364698533,2800,336,-73.27837108364031,-0.5915355841174633,20,10,756,4,1400,2800,7688,7800,4.0,2.0,-2.8550014707911813,274.90909090909093,336,28,1,16
