Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1025,14975522,USC20252010210834,"2025-12-19 07:33:47",0.12443,34,usc20252010210834
1026,14880292,"Lenn Liu","2025-12-02 08:28:46",0.12444,2,lennliu
1027,14970859,USC20252010110724,"2025-12-17 07:45:49",0.12445,4,usc20252010110724
1028,14977833,charace,"2025-12-17 07:38:24",0.12445,1,charace
1029,14894315,"Mike #27","2025-12-04 11:32:27",0.12446,3,mike8305
1030,14077496,"konkena kishore","2025-11-13 12:01:15",0.12446,1,konkenakishore
1031,14472645,freeRider,"2025-11-13 00:03:08",0.12446,21,"luktinlok,winkoooooooo"
1032,14710905,"Cepeda Braxton","2025-11-13 05:38:13",0.12446,2,cepedabraxton
1033,14726703,"SHIVAM GUPTA #2","2025-11-21 04:05:57",0.12446,2,shivamok
1034,14490581,Seshasai@2409,"2025-10-22 01:52:58",0.12448,1,seshasai2409
1035,14661135,thanhhuy,"2025-11-14 06:35:06",0.12448,16,huyluu12x123
1036,14641268,EchoZero,"2025-11-06 07:17:25",0.12448,10,isaacliew
1037,14880376,amberrrruby,"2025-12-16 07:43:07",0.12449,1,amberrrruby
1038,14752535,phanlehieu88,"2025-11-16 02:25:17",0.12449,3,phanlehieu88
1039,14713735,"Xiao yuan99","2025-11-19 11:19:22",0.12452,6,xiaoyuan99
1040,14574992,"Markos Peral Catala","2025-10-22 14:47:43",0.12453,3,markosperalcatala
1041,14568565,"Sergey Lozhkin YEA","2025-12-01 17:24:06",0.12453,6,sergeylozhkinyea
1042,14968759,"Nikita Gerasimov #2","2025-12-16 05:32:19",0.12453,4,ngerasimovvv
1043,14607367,"Himasha Rajapakshage","2025-11-07 22:46:07",0.12453,6,himasharajapakshage
1044,14845958,"sally Fec","2025-11-27 02:01:22",0.12454,2,sallyfec
1045,14954918,"USC 20252010210781","2025-12-17 12:34:25",0.12454,9,skein36
1046,14621035,"Xinyue Xu0541","2025-12-20 15:45:40",0.12455,4,xinyuexu0541
1047,6246449,"Magali Rousseau","2025-11-06 11:09:46",0.12456,1,magalirousseau
1048,14729231,"Nikki Pesengco","2025-11-13 22:58:41",0.12457,1,nikkipesengco
1049,13711267,Fuxinge7037,"2025-11-24 13:23:18",0.12457,14,"fuxinge,fuxinge7037"
1050,14888854,"Chaitanya rastogi","2025-12-07 10:43:21",0.12458,1,chaitanyarastogi12
1051,14858559,"Josefina M","2025-12-08 03:23:59",0.12459,2,josefinam
1052,14699155,Accelerator08,"2025-11-11 13:40:29",0.12459,1,accelerator08
1053,12839558,Chandra1508,"2025-12-02 11:37:16",0.12459,13,chandra1508
1054,14861628,DonkeyJamJam,"2025-11-30 00:09:21",0.12460,9,donkeyjamjam
1055,14525268,hitszwujy,"2025-10-22 06:54:57",0.12461,1,hitszwujy
1056,14190083,"Clément BOUDINEL","2025-11-06 21:33:08",0.12462,6,clementboudinel
1057,14684348,"UDAY GUNTURU","2025-11-21 19:37:42",0.12462,4,uday269
1058,14977370,USC20252010210790,"2025-12-16 10:06:18",0.12464,1,usc20252010210790
1059,14806375,Sakshitha,"2025-11-21 09:19:00",0.12465,1,sakshithasree
1060,14722015,Salrsa,"2025-11-15 01:37:46",0.12466,9,salrsa
1061,14371460,USC20234080309,"2025-12-19 14:33:16",0.12467,34,usc20234080309
1062,14869106,"Yang Zhao #2","2025-11-30 20:30:42",0.12467,1,yangzhao0225
1063,7201207,mdk_bel,"2025-11-13 15:30:32",0.12468,1,mdkbel
1064,14536638,卿鱼Hello,"2025-12-04 03:38:17",0.12468,13,qingyu111
1065,14732415,newasddasdasd,"2025-11-14 08:40:29",0.12468,4,newasddasdasd
1066,14712588,qjy1234567,"2025-11-19 05:29:24",0.12468,2,qjy1234567
1067,14575824,"Thanh Thịnh Phan","2025-10-31 01:49:50",0.12469,16,thanhthnhphan
1068,14854639,forres.zhaoc,"2025-12-01 08:56:01",0.12469,2,forreszhaoc
1069,14977316,USC20252010210785,"2025-12-16 10:06:42",0.12470,1,lizhuorui
1070,14881043,xuanzxl,"2025-12-14 08:01:06",0.12472,7,xuanzxl
1071,14614251,Xiaopac,"2025-11-03 07:30:43",0.12472,1,xiaopac
1072,14596358,"Leon Górecki","2025-10-27 09:52:39",0.12472,18,leo01000111
1073,13791354,"muhammed ilyas saylık","2025-11-03 14:12:13",0.12474,2,ilyassaylk
1074,14383742,"tsoi tsz kuen","2025-11-10 17:22:49",0.12474,1,tsoitszkuen
1075,14780605,Osakaaa,"2025-11-19 14:57:09",0.12475,5,osakaaa
1076,14705473,misa22,"2025-12-02 19:23:36",0.12475,5,misa22
1077,10141099,demingWu,"2025-12-07 10:06:14",0.12477,1,demingwu
1078,14788698,Jyikove,"2025-11-20 12:58:39",0.12477,16,jyikove
1079,14362266,JialiChen,"2025-12-04 01:14:02",0.12477,3,jialffff
1080,14741730,"AKSHAY KUMAR 231030213","2025-11-16 14:47:59",0.12478,1,akshaykumar231030213
1081,14470295,ilcors,"2025-10-31 15:34:34",0.12479,16,ilcors
1082,14630936,ZHANGJIA3,"2025-11-08 09:18:01",0.12480,1,zhangjia3
1083,14590242,"Derek Feng #2","2025-10-26 02:02:47",0.12480,2,derekfeng225
1084,14819773,fly_shuai,"2025-11-23 14:29:44",0.12481,10,flyshuai
1085,14854198,kangyuh,"2025-11-28 08:42:54",0.12482,2,kangyuh
1086,14533592,"Sweet #2","2025-12-18 12:51:14",0.12482,2,kguivgtu
1087,14583826,luken_larra,"2025-10-30 05:54:51",0.12482,3,lukenlarra
1088,14649941,"Aiana Dzhekshenova","2025-11-03 20:36:12",0.12482,6,aianadzhekshenova
1089,14267580,"Aarush Shirpewar","2025-10-27 07:48:33",0.12482,15,aarushshirpewar
1090,14794339,LiangJunwei202421315086,"2025-11-22 01:25:51",0.12482,2,liangjunwei2024
1091,14763470,高橋慶悟,"2025-12-14 14:22:48",0.12483,82,keig0kaggle
1092,14622995,CharlieShi46,"2025-10-30 08:39:26",0.12483,10,charlieshi46
1093,14677854,OSU-25-12159,"2025-11-15 04:54:44",0.12484,6,griffinstober
1094,14824529,"the light in spring","2025-11-29 08:50:36",0.12485,1,thelightinspring
1095,14820269,AntaresOnline,"2025-11-23 13:06:42",0.12485,10,antaresonline
1096,14414154,k_p_l,"2025-11-23 22:19:45",0.12486,1,kpllpk
1097,14575740,Xiyiiiiiii,"2025-10-22 13:06:58",0.12486,3,xiyiiiiiii
1098,14854813,"Ali Akil","2025-12-01 14:29:10",0.12486,17,aliakil88
1099,14512972,"Thông Lê 2k555","2025-10-30 13:48:16",0.12487,2,thngl2k555
1100,14696708,Money,"2025-11-11 14:55:58",0.12487,20,goldenisshine410
1101,14524108,"tian xuanhe","2025-11-05 15:51:58",0.12487,4,tianxuanhe
1102,14535873,"Data Not Mining","2025-11-14 05:43:44",0.12488,1,deepclouds
1103,14997911,"Anamitra Sarkar","2025-12-19 14:35:26",0.12488,1,anamitrasarkar007
1104,14893692,"Juli Agus","2025-12-06 10:36:30",0.12488,3,juliagus
1105,14971564,USC20252010210767,"2025-12-15 11:38:22",0.12488,2,usc20252010210767
1106,14911071,"Soichi Goto","2025-12-06 09:58:04",0.12489,2,soichigoto
1107,14845793,yangxiulin,"2025-11-27 01:04:26",0.12489,1,yangxiulin
1108,14364724,"Hadj Ahmed Chikh Dahmane","2025-10-22 16:01:19",0.12490,3,hadjahmed
1109,14668978,OSU-25-29478,"2025-11-17 21:12:34",0.12490,18,kellenrsullivan
1110,14396134,USFted22,"2025-11-26 05:13:29",0.12491,72,"akinolaakinyode,usfted22"
1111,14631116,koumingrui,"2025-11-05 14:52:47",0.12492,1,koumingrui
1112,13835977,"Ivan Bondarenko #2","2025-11-25 13:06:27",0.12494,2,vanya089
1113,14706360,JackML1236,"2025-11-21 06:10:57",0.12494,20,"jackml1236,kovey927,pjfrank03"
1114,14627658,S.kaggle.2025,"2025-12-09 02:08:44",0.12496,6,skaggle2025
1115,14893541,"P. GOWTHAM","2025-12-04 15:03:56",0.12496,1,gowthampugalenthi06
1116,14560993,betagammashtrit,"2025-11-10 00:43:01",0.12497,21,betagammashtrit
1117,14648819,MinruiChen1,"2025-11-02 16:43:22",0.12497,6,minruichen1
1118,14647493,"Kondrashov Daniil","2025-11-02 12:24:14",0.12498,4,kondrashovdaniil
1119,14572256,ErfanAZP,"2025-10-26 13:34:41",0.12498,1,erfanazp
1120,14599532,"Fábián Spasic","2025-11-03 00:59:15",0.12499,9,fbinspasic
1121,14978060,Serkan52004,"2025-12-16 12:59:14",0.12499,3,serkan52004
1122,14788510,"Roper Jojo","2025-11-20 08:32:29",0.12499,8,roperjojo
1123,14843403,BelovaEkatyrina,"2025-11-26 15:43:09",0.12500,1,belovaekatyrina
1124,14859393,Josem.gp,"2025-12-14 04:10:39",0.12500,10,josemgp
1125,14704308,"Phan Le Hieu","2025-11-15 23:22:32",0.12500,5,phanlehieu
1126,14752004,phanlehieu10,"2025-11-15 23:25:18",0.12500,3,phanlehieu10
1127,14723094,Emptyyyyyyy,"2025-11-13 10:01:22",0.12502,10,emptyyyyyyy
1128,14063607,"Stanislav Tsurkan","2025-12-06 16:25:12",0.12502,1,stanislavtsurkan
1129,14650628,guanlonglong,"2025-11-12 09:26:48",0.12504,4,guanlonglong
1130,14850686,"amio hossain","2025-12-01 03:30:04",0.12505,8,amiohossain
1131,14589535,"trungkiet nguyen","2025-10-23 23:59:39",0.12506,1,trungkietnguyen
1132,14723089,"xiaoxiao D","2025-11-13 11:21:10",0.12507,3,xiaoxiaod
1133,14693911,Haroon080178,"2025-11-13 22:45:21",0.12508,1,haroon080178
1134,14897720,"Đinh Gia Thịnh","2025-12-09 03:40:57",0.12508,14,inhgiathnh
1135,14810150,"kadir coban","2025-11-25 18:34:43",0.12508,1,kadircoban
1136,14651918,"Damia arc team","2025-11-06 05:30:38",0.12511,21,vikashkumarr385
1137,14833285,"Ярослав Блинов","2025-12-01 18:26:49",0.12511,5,holyheh
1138,14822971,"Marcela Ghoghawala","2025-11-24 01:41:23",0.12512,1,marcelaghoghawala
1139,14987462,"Nikita Gerasimov #3","2025-12-17 20:42:39",0.12512,3,nikgerasimovs
1140,14659371,yajuncc,"2025-11-04 08:46:49",0.12512,1,yajuncc
1141,14737218,Steelertough,"2025-11-20 16:53:17",0.12512,19,steelertough
1142,14510010,"Meet Patel #5","2025-11-04 16:25:14",0.12513,11,meetpatel306
1143,14673157,"Tristan Le Moyec","2025-11-06 16:01:52",0.12515,3,tristanlemoyec
1144,14829035,TAidar,"2025-11-25 02:24:38",0.12516,5,taidar
1145,14754529,"Mason Ethington","2025-11-16 11:28:34",0.12518,2,masonethington
1146,14563152,[HIT]LIUzs,"2025-11-09 06:06:56",0.12518,1,hitliuzs
1147,15003000,"Maddah Ali","2025-12-20 16:54:02",0.12519,1,maddahali
1148,14978430,"Tristan Owen #2","2025-12-19 13:11:03",0.12519,5,tristanowen
1149,14522944,"Sugar From","2025-10-22 17:00:28",0.12520,8,sugarfrom
1150,14843395,"Крысин Никита Александрович","2025-11-26 15:04:50",0.12522,1,nikitasnow2002
1151,14845543,P173721,"2025-11-29 00:06:35",0.12523,13,p173721
1152,14595198,hong507,"2025-11-05 15:06:19",0.12523,31,hong507
1153,14113714,"Yashpalsinh Thakor","2025-12-18 13:32:08",0.12523,5,yashpalthakor
1154,14558163,DUCS,"2025-11-15 20:21:30",0.12524,35,"piya24,shivch26,surjeetparjapati,yashdabral27"
1155,14900755,xiao_pking,"2025-12-14 08:31:06",0.12525,8,xiaopking
1156,14715658,"NORIO HAKATA","2025-11-13 15:06:51",0.12527,1,noriohakata
1157,14467744,"Andrew Zhang #3","2025-12-03 22:19:53",0.12527,1,andrewzhang126
1158,14923387,Martin_1153,"2025-12-08 00:30:42",0.12528,6,martin1153
1159,8945927,"Juliya Sokhatiuk","2025-10-31 07:45:00",0.12528,45,juliyasokhatiuk
1160,14372916,"Rajeev Mishra","2025-11-23 06:46:02",0.12528,1,rajeevmishraa
1161,14724462,"John Michael #2","2025-11-25 13:17:07",0.12530,1,dnation
1162,14827762,"Daniel Buxton Sierras","2025-11-25 10:50:54",0.12530,1,danielbuxtonsierras
1163,14794814,USC20234080411,"2025-12-10 08:06:24",0.12531,6,xyzkai
1164,14951956,"Thim Yee Song","2025-12-18 08:23:33",0.12532,9,thimyeesong
1165,14714331,"syntax error_ECONSBF25","2025-12-18 10:59:19",0.12532,29,"begmhazalalboga,dilarazerd,serkanay52"
1166,14777068,Moneyfest_ECONSBF25,"2025-12-20 19:51:44",0.12532,47,"baharokumu,pnryuksel1,sevvalbayram0605,sudenazakar"
1167,14686329,"Thong Lai Danh","2025-11-11 16:54:07",0.12533,13,thonglaidanh
1168,14629409,BUAA_TianmingYun,"2025-11-07 09:04:17",0.12533,5,buaatianmingyun
1169,14693649,"Asad Islam","2025-11-13 09:02:46",0.12536,1,decodedasad
1170,14810023,thestonedape,"2025-11-21 18:34:42",0.12537,1,thestonedape
1171,14849901,jdzuniga,"2025-12-02 15:15:22",0.12537,23,jdzuniga
1172,14917725,"Chilla Jagadesh","2025-12-07 09:10:03",0.12538,2,chillajagadesh
1173,14949793,"Brayan Orozco","2025-12-15 08:26:38",0.12538,4,brayanorozco
1174,14673503,mcubukluoz,"2025-11-08 16:10:12",0.12539,5,mcubukluoz
1175,14076972,"Bryce Chambers","2025-11-16 05:20:59",0.12539,14,brycechambers
1176,14713842,王亚鹏,"2025-11-12 09:09:00",0.12539,1,wangcoast
1177,14805325,"yaka li","2025-11-21 06:11:45",0.12540,1,yakali
1178,14667802,"Stacy Luo","2025-11-06 11:13:37",0.12543,3,stacyluo
1179,14631003,"mnoonm wu","2025-12-16 11:50:51",0.12543,4,mnoonmwu
1180,14940694,mk0812,"2025-12-10 07:28:33",0.12544,9,mk0812
1181,14787409,"Satya sai Tamanara","2025-11-19 15:12:23",0.12545,2,"satyasaitamanara,suryap20"
1182,14613420,VishravarsRamasubramanian,"2025-10-28 19:14:27",0.12546,1,vishravars
1183,14979743,"Yew Jin Lim","2025-12-16 18:46:41",0.12546,1,limyewjin
1184,14577503,"Maria Corduneanu-Huci","2025-11-03 18:59:01",0.12547,11,mariacorduneanuhuci
1185,14656338,And1,"2025-11-03 22:23:01",0.12547,3,adelahuci
1186,14631892,"Joanna Gusis","2025-12-10 15:49:23",0.12548,16,joannagusis
1187,14640779,yhy2023311G10,"2025-11-08 08:07:55",0.12548,10,yhy2023311g10
1188,14692133,"King Will","2025-11-21 06:55:13",0.12549,17,kingwill
1189,14795069,"Waston Wan","2025-11-20 05:17:51",0.12549,10,wastonwan
1190,12388445,diegolaio,"2025-11-09 14:20:20",0.12551,25,diegolaio
1191,14571458,"Nicholas #7","2025-10-27 14:51:40",0.12553,6,njuhasz26
1192,14674968,simsam56,"2025-11-06 15:44:06",0.12553,1,simsam56
1193,14932807,Stevenms2026,"2025-12-10 03:42:39",0.12554,3,stevenms2026
1194,14887790,vectortwo,"2025-12-07 15:11:11",0.12554,1,vectortwo
1195,15002063,"Ansh Dulewale","2025-12-20 13:48:59",0.12554,2,anshdulewale
1196,14905942,"Josh Jarrett","2025-12-05 21:00:07",0.12555,3,joshjarrett
1197,14327113,"Vilma Lundholm","2025-10-29 13:39:30",0.12555,1,vlundholm
1198,14982658,ttbs,"2025-12-17 06:14:24",0.12556,2,tatebenn
1199,14359917,USC20234080303,"2025-12-17 15:11:28",0.12556,17,xuechunzhai
1200,13706408,nogihyeon,"2025-11-17 13:55:40",0.12557,3,nogihyeon
1201,14634681,syys苏逸,"2025-10-31 03:09:35",0.12558,10,yxx0401
1202,14332655,"Khôi Kim","2025-11-10 08:18:11",0.12558,12,khikim
1203,14700250,"vinh thaiii","2025-11-11 12:51:19",0.12559,2,vinhthaiii
1204,14551243,"Simge Sahiner","2025-12-05 03:07:53",0.12559,4,"ariachaudoir,gayada,simgesahiner,tylermorrissey"
1205,14341108,KingsFrown,"2025-12-16 14:22:24",0.12559,4,kingsfrown
1206,14364797,"Ali Mohamed #2","2025-10-22 22:16:09",0.12560,6,alimohamed216736
1207,13878263,"George Sadunishvili","2025-12-06 13:46:37",0.12560,17,georgesadunishvili
1208,14723536,PattrickBaitman,"2025-11-13 08:44:57",0.12561,1,pattrickbaitman
1209,14688912,OSU-25-44394,"2025-11-14 04:57:29",0.12561,15,nhienlocbui
1210,14947396,clearlover,"2025-12-18 13:23:19",0.12562,8,clearlover
1211,14929058,"Jason Wang2005","2025-12-19 11:14:13",0.12562,20,jasonwang2005
1212,14591805,JerryLi0083,"2025-11-04 08:19:51",0.12563,28,jerryli0083
1213,14742186,Kagarinokirie,"2025-12-18 12:19:12",0.12563,1,kagarinokirie
1214,14835964,"B-14 Aditya","2025-11-25 19:51:01",0.12564,4,b14aditya
1215,14941024,黃琮仁.,"2025-12-10 13:49:00",0.12565,7,nycu111550109
1216,15001594,"Ruken Çiftçi","2025-12-20 19:41:08",0.12565,3,rukenciftci
1217,14688939,"SHAIJO GEORGE","2025-11-08 22:29:56",0.12566,2,shaijogeorge
1218,14672157,"BURHANUDDIN MUFADDAL GHADIYALI","2025-11-09 15:20:08",0.12566,4,burhanuddin015
1219,14690541,kyle_1708,"2025-11-09 08:29:13",0.12567,1,kyle1708
1220,14663632,OSU-25-54052,"2025-11-15 18:24:58",0.12567,27,lulululuzhao
1221,14987515,"P-A Baldassari","2025-12-17 21:39:56",0.12567,3,paulabaldassari
1222,14609575,lin419,"2025-12-15 11:36:04",0.12568,3,lin419
1223,14623496,"Nguyễn Tiến Minh_0221","2025-11-01 09:46:30",0.12568,9,nguyntinminh0221
1224,14846327,HANTONG123,"2025-12-01 11:27:38",0.12570,7,hantong123
1225,14736450,NoelBo,"2025-11-15 10:13:36",0.12570,6,noelbo
1226,14983145,"usc-20252010210845 abc","2025-12-17 08:13:52",0.12571,1,usc20252010210845abc
1227,14760716,"Michael Collins #2","2025-11-17 05:50:43",0.12572,3,michaelcollinscsm
1228,14693563,SakuraYin,"2025-11-12 14:55:55",0.12574,10,sakurayin
1229,14864645,"Abdul Mannaan","2025-11-30 05:41:00",0.12574,1,abdulmannaan12
1230,14754914,"keerthana dwaraka","2025-11-30 10:05:52",0.12575,2,keerthanadwaraka
1231,14718713,OSU-25-34588,"2025-11-13 05:14:46",0.12575,4,nagendrs
1232,14773849,OSU-25-36111,"2025-11-18 20:05:12",0.12576,8,franktsai127
1233,14738219,"Marcela Gonzalez","2025-11-15 02:10:24",0.12576,1,marcegoni
1234,14801404,"Eduardo pane","2025-11-22 12:29:20",0.12576,12,eduardopane
1235,14657452,learnml2025,"2025-11-04 07:59:57",0.12576,10,learnml2025
1236,14830970,chmanyn,"2025-12-03 10:08:03",0.12578,10,chmanyn
1237,14888396,"Ignat Imarev","2025-12-03 16:02:46",0.12578,3,ignatimarev
1238,14847098,"Seitkazinov Zhalgas","2025-11-29 05:54:32",0.12578,4,seitkazinovzhalgas
1239,14915191,"Hossein Badrnezhad","2025-12-06 21:38:20",0.12579,3,hosseinbadrnezhad
1240,14729074,OSU-25-50619,"2025-11-17 22:28:50",0.12582,8,josephsoltis
1241,14706589,zrt1114,"2025-11-11 12:27:11",0.12582,2,zrt1114
1242,14047632,Mr_gt510,"2025-11-25 13:55:46",0.12583,3,mrgt510
1243,14663680,OSU-25-06629,"2025-11-17 18:03:33",0.12583,18,kabirajphuyal
1244,13565658,"NILOTPAL DHAR","2025-10-28 17:05:07",0.12585,2,nilotpaldhar
1245,14889301,alsqkr,"2025-12-03 14:43:33",0.12586,4,alsqkr
1246,14649897,"Ashutosh Kumar #16","2025-11-02 20:15:17",0.12586,5,ashutoshkumariitnr
1247,14564537,VolodymyrSem,"2025-10-25 12:34:57",0.12586,1,volodymyrsem
1248,14746099,derdaoben,"2025-12-17 18:08:16",0.12588,43,derdaoben
1249,14661273,"Yonatan Castañeda","2025-11-04 13:31:23",0.12589,2,yonatancr
1250,14555720,"Hamza Ezzahir","2025-11-01 17:01:43",0.12590,5,hamzaezzahiri
1251,14901000,"Osvald Spengler","2025-12-05 11:10:47",0.12590,2,osvaldspengler
1252,14339079,Domna735,"2025-11-07 04:36:38",0.12590,8,domna735
1253,14714858,AAALoda,"2025-11-22 16:37:23",0.12591,24,aaaloda
1254,14597855,"shengqi jian","2025-10-27 15:02:20",0.12591,3,shengqijian
1255,9830239,OSU-25-64386,"2025-11-17 04:36:44",0.12591,26,robcola
1256,14792999,"Guang Song","2025-11-26 00:50:54",0.12592,6,guangsong
1257,14839279,"Shannon Liu","2025-12-06 04:13:51",0.12592,10,shaoyingliu1122
1258,14687042,"ab a","2025-11-11 16:16:26",0.12592,8,jqasa4gbkyu3hib
1259,14914095,"Armin Shanazari","2025-12-12 20:48:44",0.12593,11,arminshanazari
1260,14597467,Aditya30ag,"2025-10-25 06:58:47",0.12594,1,aditya30ag
1261,14396484,DEPRESSEDANIMALS,"2025-11-24 20:36:11",0.12594,25,depressedanimals
1262,14688354,stroopwafelsap,"2025-11-18 21:07:43",0.12595,2,funnyleute
1263,14693681,data-science-project-2025,"2025-12-05 11:12:59",0.12595,13,leonid98
1264,14659673,"Yu dongdong","2025-11-04 09:00:57",0.12595,1,wzm1116
1265,14845584,"Elara L","2025-12-03 23:37:50",0.12596,22,xiaosen
1266,14910508,"Xinlu Cheng","2025-12-06 09:55:01",0.12598,3,xinlucheng
1267,14571396,AliNatiq,"2025-10-22 16:51:13",0.12600,2,alinatiqali
1268,14364743,"Natiq Ali","2025-10-22 18:50:36",0.12600,3,natiqali
1269,14768985,"Evan X. Yuan","2025-11-20 20:44:41",0.12602,2,evanxyuan
1270,14978485,lx21112,"2025-12-19 08:29:08",0.12603,3,lx21112
1271,14894646,"Caio Ogawa","2025-12-10 13:02:27",0.12604,4,caioogawa
1272,14681804,"Superidiot 's smile","2025-11-13 19:19:44",0.12606,8,"auyeungtszpui,chaukaminghugo,laiwinghangmatthew,yeungchunsing"
1273,14644024,"Justin Lanfermann","2025-11-01 19:39:41",0.12607,7,justiiiin
1274,14752073,OSU-25-02507,"2025-11-18 00:04:20",0.12608,20,markovk
1275,14994543,"Sreekar Reddy Aparacherla","2025-12-19 03:58:28",0.12608,1,sreekarreddyapa
1276,14116035,"Franck B Nguyen","2025-12-21 00:07:40",0.12609,54,franckbnguyen
1277,14770621,OSU-25-56217,"2025-11-18 07:56:39",0.12609,8,nch217
1278,14838486,linyichieh2025,"2025-11-26 02:01:21",0.12609,2,linyichieh2025
1279,14736604,"Christopher Iori","2025-11-19 16:56:20",0.12609,1,christopheriori
1280,14969667,LLLLLL777,"2025-12-19 07:13:51",0.12610,10,llllll777
1281,14673825,夜玄子,"2025-11-13 15:06:25",0.12610,1,yexuanzi
1282,14430881,MaglitNostra,"2025-10-28 12:21:49",0.12610,1,maglitnostra
1283,14840706,vvvvvvd,"2025-11-26 07:32:11",0.12610,1,vvvvvvd
1284,14987233,"Julia Bla","2025-12-17 19:45:01",0.12611,7,juliabla
1285,14705572,hajimi_,"2025-11-13 06:32:26",0.12612,5,"likm827,szelikwong"
1286,14946021,"Oleksii Ishchenko","2025-12-15 13:12:28",0.12612,3,alvados
1287,14449152,huesosinapoganaya,"2025-12-13 23:25:59",0.12612,5,huesosinapoganaya
1288,14790252,usc20252010210850,"2025-11-20 15:11:12",0.12612,2,usc20252010210850
1289,14822677,"Erik Poulsen","2025-11-24 16:44:04",0.12614,9,erikpoulsendev
1290,14838501,mia0301,"2025-11-26 05:42:48",0.12616,1,mia0301
1291,14601478,liangjianglong,"2025-10-26 06:47:05",0.12616,7,liangjianglong
1292,14866430,"Tristand Wirata Kusuma","2025-12-19 15:37:10",0.12616,4,tristandwiratakusuma
1293,14935067,"yk y poji","2025-12-09 08:13:00",0.12617,4,ykypoji
1294,14756707,Tanya@10322,"2025-11-16 17:26:43",0.12617,1,tanya10322
1295,14764616,"Tanya Rajesh Kumar","2025-11-17 07:47:34",0.12617,1,tanyarajeshkumar
1296,14244906,Ananya_Chauhan_19,"2025-11-23 05:02:45",0.12620,2,ananyachauhan19
1297,14978003,"lionel Oliver","2025-12-16 13:09:44",0.12621,1,lioneloliver
1298,14724719,Amdestya,"2025-11-14 01:54:17",0.12621,3,amdestya
1299,13771194,shulixi0088,"2025-12-16 09:50:13",0.12621,1,shulixi0088
1300,14980426,"Marc Hg","2025-12-20 20:48:29",0.12621,7,marchg
1301,12218245,"Natallia Patashkevich","2025-10-26 11:41:43",0.12622,5,natalliapatashkevich
1302,14783812,"Ali Javed26","2025-11-18 22:53:53",0.12623,3,alijaved26
1303,14596902,Niannya,"2025-10-27 06:41:11",0.12624,1,niannya
1304,14956319,"gfddg fa","2025-12-14 16:35:52",0.12624,7,gfddgfa
1305,14552187,"Trần Trọng Nghĩa","2025-11-11 10:43:55",0.12625,13,ttn144
1306,9979451,"Nadezda Yurlova","2025-10-29 03:26:20",0.12625,4,hope10
1307,14704911,yuanzeyu061028,"2025-11-11 08:56:38",0.12625,1,yuanzeyu061028
1308,14557276,近木矢理,"2025-12-06 06:17:33",0.12626,51,konkyari
1309,14630429,"puppy #2","2025-11-04 03:56:40",0.12626,6,puppyab
1310,14709077,Howtogetpass,"2025-11-13 14:49:20",0.12628,5,"hihihiiiiii,tctctctctctctctc,ttoonnyy1216"
1311,14964141,"Jane #10","2025-12-14 05:22:06",0.12629,10,janezllq
1312,14978229,CYX1328092170,"2025-12-16 13:39:41",0.12629,2,cyx1328092170
1313,14786250,"Om Patel #2","2025-11-19 02:46:49",0.12629,2,patelom29
1314,14417533,BaiYuYun,"2025-11-06 12:13:55",0.12629,1,byy1026
1315,14679877,doradora09,"2025-11-07 10:04:52",0.12631,1,doradora09
1316,11271345,c1qrua,"2025-11-02 06:14:22",0.12632,7,c1qrua
1317,14516660,"n “mai's moon”","2025-11-09 10:20:30",0.12632,1,nmaismoon
